year,geography_id,geography_name,geography_level,parent_district_id,parent_district_name,focus_role,area_type,table_basis,count_male,count_female,count_total,rate,within_area_count,outside_area_count,outside_state_count,source_id,quality_flag
2018,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2705,1708,4413,7.03,4250,163,,karnataka_crs_2018,
2019,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,6106,4529,10635,,9291,1344,220,karnataka_crs_2019,
2019,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6662,4827,11489,11.1,9291,2198,,karnataka_crs_2019,
2019,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,12611,8617,21228,,14777,6451,1381,karnataka_crs_2019,
2019,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,10297,7470,17767,7.64,14777,2990,,karnataka_crs_2019,
2019,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,6505,4088,10593,,5486,5107,1161,karnataka_crs_2019,
2019,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3635,2643,6278,4.86,5486,792,,karnataka_crs_2019,
2019,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5256,3196,8452,,4178,4274,979,karnataka_crs_2019,
2019,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2469,1884,4353,6.72,4178,175,,karnataka_crs_2019,
2020,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,5108,4143,9251,,9002,249,49,karnataka_crs_2020,
2020,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6920,5167,12087,12.5,9002,3085,,karnataka_crs_2020,
2020,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,12691,8772,21463,,15367,6096,912,karnataka_crs_2020,
2020,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,10737,7875,18612,8.45,15367,3245,,karnataka_crs_2020,
2020,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,7583,4629,12212,,6365,5847,863,karnataka_crs_2020,
2020,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3817,2708,6525,5.28,6365,160,,karnataka_crs_2020,
2020,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5004,3036,8040,,4148,3892,650,karnataka_crs_2020,
2020,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2589,1747,4336,6.49,4148,188,,karnataka_crs_2020,
2021,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,5607,4740,10347,,10237,58,52,karnataka_crs_2021,
2021,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5568,4708,10276,10.66,10237,39,,karnataka_crs_2021,
2021,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,14829,10691,25520,,21890,2399,1231,karnataka_crs_2021,
2021,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,12569,9503,22072,9.95,21890,182,,karnataka_crs_2021,
2021,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,9222,5951,15173,,11653,2341,1179,karnataka_crs_2021,
2021,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,7001,4795,11796,9.46,11653,143,,karnataka_crs_2021,
2021,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,6550,4164,10714,,8335,1445,934,karnataka_crs_2021,
2021,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,5936,3842,9778,14.83,8335,1443,,karnataka_crs_2021,
2022,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,5002,3964,8966,,8927,26,13,karnataka_crs_2022,
2022,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5064,4030,9094,9.69,9065,29,,karnataka_crs_2022,
2022,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,13887,9560,23447,,19586,2707,1154,karnataka_crs_2022,
2022,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,11361,8398,19759,8.9,19586,173,,karnataka_crs_2022,
2022,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,8885,5596,14481,,10659,2681,1141,karnataka_crs_2022,
2022,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,6297,4368,10665,8.32,10521,144,,karnataka_crs_2022,
2022,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,6356,3853,10209,,7406,1946,857,karnataka_crs_2022,
2022,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,5662,3781,9443,13.28,7285,2745,,karnataka_crs_2022,
2023,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4911,4015,8926,,8894,20,12,karnataka_crs_2023,
2023,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,4903,4017,8920,9.62,8894,26,,karnataka_crs_2023,
2023,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,13764,9574,23338,,19238,2789,1311,karnataka_crs_2023,
2023,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,11113,8306,19419,8.77,19238,181,,karnataka_crs_2023,
2023,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,8853,5559,14412,,10344,2769,1299,karnataka_crs_2023,
2023,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,6210,4289,10499,8.16,10344,155,,karnataka_crs_2023,
2023,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,6182,3768,9950,,7020,1961,969,karnataka_crs_2023,
2023,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,5537,3768,9305,14.88,7020,2930,,karnataka_crs_2023,
2024,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4783,3943,8726,,8663,41,22,karnataka_crs_2024,
2024,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6417,4942,11359,12.45,11244,115,,karnataka_crs_2024,
2024,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,13739,9566,23305,,19041,2891,1373,karnataka_crs_2024,
2024,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,11033,8205,19238,8.66,19038,200,,karnataka_crs_2024,
2024,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,8956,5623,14579,,10378,2850,1351,karnataka_crs_2024,
2024,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,4616,3263,7879,6.02,7794,85,,karnataka_crs_2024,
2024,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,6294,3846,10140,,7143,2009,988,karnataka_crs_2024,
2024,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2717,2049,4766,7.48,4713,53,,karnataka_crs_2024,
