record_id,source_family,source_record_type,source_name,source_publisher,source_url,source_title,source_status,source_observed_date,agency,intervention_name,intervention_domain,procurement_stage,project_status_public,procurement_ref_public,tender_id_public,admin_letter_date,notice_date,bid_due_date,award_date,work_order_date,verified_start_date,verified_completion_date,amount_text_public,amount_band_inr,contractor_public,location_tokens,public_geography_scope,source_documents_named,source_document_links_json,source_evidence_short,date_quality,geocode_quality,lawful_use_boundary,source_limitations,related_record_ids
mcc_privacy_reduced_mcc_letter_lead_358c1d93886b,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_358c1d93886b,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:enforcement_notice_or_inspection,solid_waste_sanitation,candidate_governance_or_validation_date,Active,,,2024-07-08,2024-07-08,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_358c1d93886b
mcc_privacy_reduced_mcc_letter_lead_85bd45722c4a,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_85bd45722c4a,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-07-08,2024-07-08,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_85bd45722c4a
mcc_privacy_reduced_mcc_letter_lead_a6b2c405c3cb,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_a6b2c405c3cb,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-07-08,2024-07-08,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_a6b2c405c3cb
mcc_privacy_reduced_mcc_letter_lead_dc4fc8f18fc4,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_dc4fc8f18fc4,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2024-07-08,2024-07-08,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_dc4fc8f18fc4
mcc_privacy_reduced_mcc_letter_lead_ec5057760f9e,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_ec5057760f9e,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:complaint_or_request,road_transport_public_realm,candidate_complaint_request_or_context_date,Active,,,2024-07-09,2024-07-09,,,,,,,,,Kavoor,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_ec5057760f9e
mcc_privacy_reduced_mcc_letter_lead_4249fc1ed461,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_4249fc1ed461,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:capital_project_or_public_work,environment_health,candidate_treatment_or_work_order_date,Active,,,2024-07-11,2024-07-11,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_4249fc1ed461
mcc_privacy_reduced_mcc_letter_lead_76748ad018e7,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_76748ad018e7,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:repair_or_maintenance,road_transport_public_realm,candidate_treatment_or_work_order_date,Active,,,2024-07-12,2024-07-12,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_76748ad018e7
mcc_privacy_reduced_mcc_letter_lead_05404f31b7a0,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_05404f31b7a0,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:repair_or_maintenance,road_transport_public_realm,candidate_treatment_or_work_order_date,Active,,,2024-07-16,2024-07-16,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_05404f31b7a0
mcc_privacy_reduced_mcc_letter_lead_11eb581a7ee6,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_11eb581a7ee6,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:policy_relevant_register_entry,environment_health,candidate_complaint_request_or_context_date,Active,,,2024-07-18,2024-07-18,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_11eb581a7ee6
mcc_privacy_reduced_mcc_letter_lead_252efda21eff,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_252efda21eff,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:policy_relevant_register_entry,environment_health,candidate_complaint_request_or_context_date,Active,,,2024-07-18,2024-07-18,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_252efda21eff
mcc_privacy_reduced_mcc_letter_lead_2b244a621427,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_2b244a621427,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:policy_relevant_register_entry,road_transport_public_realm,candidate_complaint_request_or_context_date,Active,,,2024-07-18,2024-07-18,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_2b244a621427
mcc_privacy_reduced_mcc_letter_lead_425d62b7878e,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_425d62b7878e,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:repair_or_maintenance,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-07-18,2024-07-18,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_425d62b7878e
mcc_privacy_reduced_mcc_letter_lead_6926fbd21ca3,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_6926fbd21ca3,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,public_works_project_management:capital_project_or_public_work,public_works_project_management,candidate_treatment_or_work_order_date,Active,,,2024-07-18,2024-07-18,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_6926fbd21ca3
mcc_privacy_reduced_mcc_letter_lead_b951a9bcad6e,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_b951a9bcad6e,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-07-18,2024-07-18,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_b951a9bcad6e
